FieldName,DataType
LAST_INTEREST_CALCULATION_RUN,DATS
FSSAD,DATS
DZAHLUNG,DATS
OBJ_DATE_SET,DATS
MF08DATU,DATS
RCEN6,DATS
DATUV_MK,DATS
PERND_LABR,DATS
D_COMPR,DATS
IBBEG,DATS
NON_KEY9,DATS
DMELD09V,DATS
BASAO,DATS
FIXED_TO_SCR,DATS
TREND_DATE,DATS
DMELD02V,DATS
SENT,DATS
DAT_FZAUK,DATS
TRANSACTION_DATE,DATS
CNH_VALIDITY_DT,DATS
DCRDAT_ERT,DATS
KDV,DATS
CBFIN,DATS
ENDDADMD,DATS
BLAUF,DATS
KDATU_OL,DATS
NFRGD,DATS
RESCH_DATE,DATS
DKNTGB,DATS
DBLFZ_HB,DATS
ENDP2,DATS
DSAMM,DATS
CTISSUEDATE,DATS
TERED,DATS
GRAVDATO,DATS
OSTRS,DATS
DFRSTO,DATS
N6ASSSVDT,DATS
DOCFLOW_TO,DATS
BEGBE,DATS
LAGBEG1,DATS
DATUA,DATS
DESIREDDELIVERYDATE,DATS
QOUTDATE,DATS
UEBGDAT_IK,DATS
FDATEPOST,DATS
WT_AGTDT,DATS
DATELOSS_LOW,DATS
FIRST_END_DATE,DATS
SETTLE_DATE_2,DATS
DATDO,DATS
SUSPEND_FROM,DATS
TN_SETTLEDON,DATS
M_GR_DATE_TO,DATS
VZOBER,DATS
QREVDATE,DATS
DATE_DOC,DATS
GSBERVALIDFROM,DATS
ELM_KEY_IPENDEDA,DATS
TERFDATE,DATS
ABW_GUEBIS,DATS
DTRIM,DATS
EDATVI,DATS
DSPSPDAT,DATS
W_LAUFD,DATS
RESPONSIBLE_FROM_DATE,DATS
DB_DATE,DATS
OIU_TIMESTAMP,DATS
ALLOC_REF_DATE,DATS
DDCOMPR,DATS
VALIDFROM,DATS
DRMCLMDTTO,DATS
SHELF_LIFE_EXPIRATION_DATE,DATS
ANVA0,DATS
ALENDDATE,DATS
RGVALIDFROM,DATS
ABLDAT_ALT,DATS
DATRUECK,DATS
DRSALDO_OLD,DATS
TDSENDDATE,DATS
NOTARIZATION_DATE,DATS
DUNN_RUN_DATE,DATS
FICA_DATE1,DATS
CHANGE_TIME,DATS
DKUENEXT,DATS
ABL_DATUM,DATS
CHGDANYON,DATS
AU_AB,DATS
R_OPNDT,DATS
SELENDDA,DATS
ENDDA_YRMIN0,DATS
ABS_ENDDA,DATS
SLOT_SDATUM,DATS
DATE14,DATS
REGLDT,DATS
SHPPCUR,DATS
SEL_FROM,DATS
ZZBLDAT,DATS
SPDATE,DATS
FDDATE_TO,DATS
DEFFECT,DATS
FEC_INI4,DATS
GRANT_DATE,DATS
RELEASED_PERIOD_TO,DATS
BLG_DATUM,DATS
PLDPDAT,DATS
CR_DATE_IT,DATS
QUEUE_DATE,DATS
BEVON,DATS
ENDDA25,DATS
OSELT,DATS
VTEND,DATS
REQUIREMENT_DATE,DATS
PP_DLDT_FROM,DATS
SBEND,DATS
DPLACEDUPROC,DATS
ENDDA_FIN,DATS
ANSD3,DATS
ASSIGN_END_DATE,DATS
DAT_FROM_H,DATS
KGEND,DATS
DFORT,DATS
FLEXIBLEFROM,DATS
VZ_BERECHN_AB,DATS
EBGDA,DATS
ENROL,DATS
FKDAT_FROM,DATS
PREV_EFF_FROM_DT,DATS
DUEDATE_CGI,DATS
VPDAT_CHG,DATS
CREATED_DATE,DATS
C_METER_DATE,DATS
REG_DATE,DATS
UNV10,DATS
DBIS_OBJ,DATS
X00G_WIEDT,DATS
IOA_NET_DUE_DATE,DATS
PLENDDATE,DATS
USER15,DATS
N8CAEXADAT,DATS
RVPTR,DATS
RECHENDE,DATS
RATE_KEY_DATE,DATS
FREND,DATS
PRT_EARLIEST_START_DATE,DATS
ANB80,DATS
EVENT_REPORTED_DATE,DATS
START_DATE,DATS
DGABANRT_I1,DATS
VALDATTO,DATS
DISTDATE,DATS
RP_PARDA,DATS
ENDBA,DATS
PRUEFDATUB,DATS
PICKUP_DATE,DATS
BITDATE_TO,DATS
DATE_EXECUTED,DATS
RGNDA,DATS
APD04,DATS
WA_BLDAT,DATS
END41,DATS
VALID_T_D,DATS
DTFIL,DATS
EXCP_DATE,DATS
NVENDDA,DATS
BDATAB,DATS
DATE_ERHOEHUNG,DATS
N3BG_VON4,DATS
DSTICHBEST,DATS
POST_FROM,DATS
S_FWDAT,DATS
CMNGVS,DATS
D_DISBURSE,DATS
TSTP_DATE,DATS
ERSCHDAT_VA_L,DATS
PL_VALUE_DATE,DATS
PPDAT_PF,DATS
DRUCKDATUM,DATS
DBSTRTDATE,DATS
FLOWFIXTO,DATS
ACTUALSTART_DATE,DATS
DVI09,DATS
BLDAT_IK,DATS
BEGZR06,DATS
END_OF_SHUTIN_DATE,DATS
START_CREDIT_LIMIT_DATE,DATS
CFIDT,DATS
TMP_DATE,DATS
CERECDATE,DATS
ANV60,DATS
DGLTP,DATS
BL_CUT_DATE_FROM_DATE,DATS
POSTING_DATE_FI_DOC,DATS
DBZU_MUTEN,DATS
CONVDATE,DATS
PPN_DATE,DATS
EVENT1F,DATS
BKVAL,DATS
ST_DE_DIS,DATS
INVOICE_REC_DATE,DATS
DIA_END_DATE,DATS
FY_START,DATS
VALCHKDTE,DATS
NAUE3,DATS
PBEDA,DATS
OLBDT,DATS
BANK_DATE_TO,DATS
TVAKTDAT,DATS
ACCOMPLISH_DT,DATS
LASTRECDY,DATS
FKLEDT_PRE,DATS
FKDIV,DATS
CERT_DT,DATS
MORED,DATS
SHD_LT_SRT_DT,DATS
MCEX_I_LFDATLATE,DATS
UTD65,DATS
WITH_DECL_DATE,DATS
PAYDA,DATS
CFB_DATOFM,DATS
N3BG_AUVWB,DATS
SCHED_FIN_DATE,DATS
SUB_EARL_STARTDATE,DATS
PUBLDATETO,DATS
DATUV_VAL,DATS
EINDAT,DATS
DATDN,DATS
EXEND,DATS
PLANSTART,DATS
STICHDT_KK,DATS
FMKWTA0001,DATS
WFDAT_H,DATS
UMSDATUM,DATS
OUDE1,DATS
PDATU,DATS
BEGZR14,DATS
ENCUMB_BEGDAENG,DATS
USER_PARAM_LAST_DATE,DATS
PLANNED_DEL_DATE,DATS
UNB80,DATS
ABDATP,DATS
DATE_WORK_ENDS,DATS
PTOMSU,DATS
LEBDT,DATS
IEVALDAT,DATS
MDRKD_HIGH,DATS
J_DVAL,DATS
OCBEG08,DATS
DATE_WORK_BEGINS_OLD,DATS
DALLGEM,DATS
ODT24,DATS
VRDT1,DATS
LFDAT_AB,DATS
MIN_DATE,DATS
N12_DSCPL_ORDER_DATE,DATS
SUB_CHGDON,DATS
DGUELB05,DATS
DZTERM_FIX,DATS
VALUTA,DATS
DCS_REPORTING_DATE,DATS
PNEDA,DATS
CONTSTADAT,DATS
IS_DISCLOSED_ON_DATE,DATS
VALIDFROM_INV,DATS
LAST_UPDATE_DATE,DATS
ABSENCE_FROM_03,DATS
DATEOFDISAB,DATS
04,DATS
DATAI,DATS
KVDAT_P,DATS
DT_INV,DATS
CURRUSAGE_DATE_FROM,DATS
OP13BWIDT,DATS
PRSBDAT08,DATS
RET_DATE1,DATS
MAIN_ENDABRPE,DATS
O_REINDAT,DATS
LOCKEDTO_O,DATS
ODT10,DATS
ENDABRPE,DATS
BL_CREATED_AT_DATE,DATS
BEGZR2,DATS
BDATU_MK,DATS
CURRUSAGE_DATE_TO,DATS
GEBD0,DATS
BRCHDT_BIS,DATS
TOD,DATS
DATECONTRIB,DATS
UPDATE_AT,DATS
L_ACDAT,DATS
SIMULATION_DATE,DATS
VP_AD_BEGDA,DATS
WN_DATE_TO_4,DATS
FFDATORG,DATS
END40,DATS
DATE_LAST_CHANGE,DATS
PDATE_TO,DATS
ENROLLMENT_DATE,DATS
CELEMTDAT,DATS
ACTPRTF,DATS
ENTDB,DATS
RECNNOTRECEIPTCN,DATS
SEL_POST_DT,DATS
PLNDPRDATE2,DATS
STTIM,DATS
SRDATE,DATS
YVOPAVON,DATS
PUB_DATE,DATS
VALIDTODATE,DATS
D1_LIC3_VALTO,DATS
PUBLDATE_TO,DATS
CDCNISVALIDFROM,DATS
BUDATESL,DATS
DTE_SALE,DATS
ADDITIONAL_DATE,DATS
FHRDAT,DATS
FROM_AR_DAT,DATS
EARLIEST_END_EXEC_DATE,DATS
DATE_DEQ,DATS
RIGHT_OF_RETURN_VALID_TO,DATS
AVDATR,DATS
DBRA_EABEGABW,DATS
ERDAT_PR,DATS
ASTKSCHEIN,DATS
NOPAFR,DATS
DTPDATEFROM,DATS
SSEVD,DATS
GR_BLDAT,DATS
NXT_CHKDT,DATS
ITEM_EFF_DATE,DATS
AGDATEP,DATS
AFDAT,DATS
DATE_ENTERED_UK,DATS
SGT_MMSTD_MO,DATS
TM_ENDDT,DATS
VALDT,DATS
N8CARESDAT,DATS
ED_IN_LOAD,DATS
BEG_DATL_R,DATS
P_DAT1V,DATS
DELDATE_REF,DATS
DGUEL_KK_HB,DATS
J_3GDATBI,DATS
BASE_LOW,DATS
SRV_ENDDATE,DATS
DBKZ_ABFBG,DATS
DT_FIN_OP,DATS
ORGETRI,DATS
COLDATE,DATS
SRDATE_OLD,DATS
AEDTP,DATS
DOCDAT2,DATS
DATCR,DATS
GRANTDATE,DATS
PURCH_ON,DATS
PPS_END_DATE,DATS
CUS_DATE,DATS
ADJMAPPROVALTO,DATS
STBIS,DATS
FRTAG18,DATS
BILLING_FR,DATS
FAELLIG,DATS
DARDT,DATS
BEGDA_0000,DATS
RECIPIENT_BANK_ACCT_VAL_DT,DATS
GUELTIG_R,DATS
SOLL_AB,DATS
DTVER,DATS
D_BEGEINL,DATS
EP_MNDATAUTH,DATS
ABSENCE_FROM_A02,DATS
STMTSTOPDT,DATS
HX_DATVYDRAZ,DATS
L_OUDAT,DATS
DEINKUE,DATS
SERVICE_PERFORMANCE_DATE,DATS
SEARCH_DATE,DATS
BEGDA1002,DATS
DUEDATETO,DATS
PM_GSTRP,DATS
DTEVC,DATS
UDATV,DATS
DSNE_SVBREGEBEG,DATS
UNVDA,DATS
FINC_DATE_FROM,DATS
PRE_SSEDD,DATS
ROUTEB_DATE,DATS
FIRST_TERMINATION_DATE,DATS
DATH1,DATS
ABS_BEGDA_01,DATS
DT_PERIOD_START,DATS
DLE16,DATS
ID_VTO,DATS
OLD_CF_END_DATE,DATS
NEW_DOC_DATE,DATS
LF_END_DAT,DATS
RENEWAL_EFFDT,DATS
ANV80,DATS
SUEND,DATS
PROT_UDAT_TO,DATS
RCBE1,DATS
RECNDPO,DATS
DAT_INF,DATS
JIT_HORIZON,DATS
VERSN_DATE,DATS
C_BEGDAT,DATS
N0_DATUMME,DATS
BEGDA_66_67_5,DATS
APD12,DATS
FFL_DATE,DATS
GENZRBIS,DATS
LAW_DATE,DATS
BUCHDT_AB,DATS
RFCATRDATE,DATS
AMTDATE,DATS
OBJSET_FROM_DATE,DATS
RGDATE_KN,DATS
AUSWDAT4,DATS
MMSTD_MO,DATS
START_DATACC,DATS
DNEWBUILD,DATS
VEDAT,DATS
VALUT_CP,DATS
NOTICE_REJECTION_DATE,DATS
PAKTD,DATS
LAST_INIT_DATE,DATS
N13N_TAKING_BOOK_DATE,DATS
REMBIS,DATS
SIM_FROM,DATS
CFARCHIVEDTOCN,DATS
OBSOLETE_FROM,DATS
UNLOAD_DATE,DATS
PRT_EARLIEST_FINISH_DATE,DATS
PUHOL,DATS
DRCDT,DATS
DATE_ARR_T,DATS
ERLDAT,DATS
AVERAGING_DATE,DATS
FORDT,DATS
GUELTIGAB_NEU,DATS
ANALYZED_ON,DATS
BILLING_TO,DATS
FPIA_BDAT,DATS
IRDDP,DATS
MEAS_DATE_FROM,DATS
AENDATE,DATS
ERDAT_BIL,DATS
ROUTENDAT,DATS
FRISTDAT,DATS
STDAT_I,DATS
D_DATE_2,DATS
CPUDT_AP_CCF,DATS
INV_PERIOD,DATS
CQDFP,DATS
BBI10,DATS
KNKK_AETXT,DATS
ENDEX,DATS
SCHDATUM,DATS
DPROCONVERT,DATS
DATE_FROMCP,DATS
ENCUMB_BEGDA,DATS
DANZGUELAB,DATS
LCHANGDAT,DATS
OPDATE,DATS
VALIDTOD,DATS
ERDAT_BK,DATS
UMVKZ,DATS
FCH_ELABOR,DATS
FOENDDT,DATS
PAYDT_REF,DATS
SEST_UMRTI,DATS
FCRED,DATS
ENT09,DATS
LRVALIDFROM,DATS
REPORT_DATE,DATS
NEW_SC_BEGDA,DATS
X00_VKBIS,DATS
CLDTE,DATS
BEGTI,DATS
PSYDT1,DATS
AGRBEGDA_IN,DATS
PEVSF,DATS
TEENFR,DATS
STMD2,DATS
COMDATEE,DATS
PPMFI,DATS
NDT,DATS
D_ORG_VALIDTO,DATS
TDLDATE,DATS
LAST_GOOD_XDATE,DATS
NPSTT,DATS
LEG_DUN_PR,DATS
BULK_COMMODITY_INVENTORY_FOREC,DATS
REG_CERT_DATE,DATS
PHOTO_DATE,DATS
AVBEG,DATS
LODLKDATE,DATS
INVON,DATS
GANDA,DATS
WLDVF,DATS
EXPDT,DATS
TEMPLATE_VALID_TO,DATS
DATUM_STORNO,DATS
AUSBS_BREA,DATS
GEEND,DATS
WORK_ENDDATE,DATS
APPTDATE,DATS
INEND,DATS
EXERCISE_TO,DATS
LSPDT,DATS
STKLEND1,DATS
NEW_MOVDT,DATS
GBDAT2,DATS
ESTIMATED_EXPIRY_DATE,DATS
DATAB_F,DATS
STAAT,DATS
BEGINDATE5,DATS
C,DATS
PRC_START_DATE,DATS
MISSING,DATS
ACTUAL_GR_DATE,DATS
PCS_DATE,DATS
DATE_MAST,DATS
MINST,DATS
WBS_FORECAST_START_DATE,DATS
PAYOUT_DATE11,DATS
CREATED_TO,DATS
GRIDDATE,DATS
CHKLEDAT,DATS
SUBDATEFORWRKER,DATS
RELEASEDDATE,DATS
FIRSTCALLD,DATS
IF_TRANSPORT_DISPO_DATE,DATS
DBISANRT44,DATS
EINDA,DATS
BDATP,DATS
FPBEG,DATS
UNV20,DATS
IVDAT,DATS
DELTA_DATE,DATS
ERDAT_KNVV,DATS
OOBEG,DATS
DPDATEP,DATS
ALLOC_FROM_DATE_MIN,DATS
INTTO,DATS
HASTA,DATS
WTGEN,DATS
PNR_CREATION_DAT,DATS
SAFBG01,DATS
YEARDECONSTR,DATS
DT_DE,DATS
PSOBT_AKT,DATS
DT_ATO_NOM,DATS
EGPAY_DATE,DATS
N109_BEG_USAGE,DATS
OBLIGATIONDATE,DATS
GHO_CONN_DATE,DATS
C_DATE_B,DATS
LASTCHANGED,DATS
DBFSZ,DATS
DATUMMAX,DATS
DMWAE,DATS
OLD_AMODB,DATS
VAL_DATAB,DATS
SBG19,DATS
CRIDT,DATS
FUTSTPDAT,DATS
DVWSOLL,DATS
REVERSE_DATE,DATS
EMPLOYEDTO,DATS
COMMITMENT_DATE,DATS
PRTD1,DATS
BESDT,DATS
WI_RESUBD,DATS
YAUFBAU,DATS
LATESTFIN_SSEDD,DATS
STDAY,DATS
SPZAH_FDATE,DATS
FMBDATS,DATS
PLANNED_DATE,DATS
LICENSE_EXP_DT,DATS
P_AUGDT,DATS
AS4DATE_NEW_IMP,DATS
LVESD,DATS
RECFR,DATS
KDTR,DATS
FIRST_REP,DATS
KALADAT,DATS
CES_DTE,DATS
EXPRY,DATS
RESULTDATE,DATS
APPDT48,DATS
SERDAT,DATS
ATTR_151,DATS
ENDED,DATS
EXEC_DATE,DATS
HIST_DATE,DATS
SOURCE_DATE_FROM,DATS
DATE_58,DATS
VKKAB,DATS
UMLWEDT,DATS
BSTAB,DATS
JKEPVON,DATS
SEN14,DATS
ADJUSTMENT_DATE,DATS
KSVON,DATS
ENDDAIDX,DATS
BFENDDT,DATS
LNK_VALID_TO,DATS
DATE_MAR,DATS
ODT17,DATS
DTLBF,DATS
LIEFENDEM,DATS
PPAYBEGDAAPP,DATS
PAYMENT_ENDDA,DATS
AKDAT,DATS
PODVWK_DATE,DATS
ENBEG,DATS
LATE_FIN_DATE,DATS
C_DATUM,DATS
DBSTARTDAY,DATS
M_WWERT,DATS
DBSTND,DATS
NOTIF,DATS
DAT_VERTEIL_END,DATS
AFABG16,DATS
RWDAT,DATS
D_ENDANPRA,DATS
UEN05,DATS
USERFIELD_DATE_08,DATS
REVDAT,DATS
POLPRODEND_DT,DATS
DAT_LAST_PUS_REC,DATS
RELEASED_ON_DATE,DATS
MUSTERLDAT,DATS
UPPER_BOUNDARY_CREATION_DATE,DATS
SUBDATETO,DATS
VON_OLD,DATS
CBDEB,DATS
FKLEDT,DATS
EINDT1,DATS
PAU_HDAPF,DATS
ERSDA_BT,DATS
CHDATE7,DATS
MZBEG,DATS
AGREED_PAY_DATE,DATS
PRODDAT,DATS
VALID_FROM,DATS
SEL_ENDDA,DATS
DATE_LST,DATS
STAG,DATS
GUELTIGABGR,DATS
VATDATE_TTD,DATS
VERSDATE,DATS
PPMCN,DATS
L_RECDATE,DATS
STARTDATE_INV,DATS
KCEDT,DATS
CHADT,DATS
DGR15,DATS
ARC_SEL_DATE,DATS
DSERE,DATS
L_RSDAT,DATS
WINDAT,DATS
OENBSTTAG,DATS
SLFDTEKT,DATS
UMRDAT,DATS
LATEST_PRC_START_DATE,DATS
ASPP_MRTWD,DATS
ISSUING_DATE,DATS
KEYDATE_MINIMUM,DATS
ENDDATDST2,DATS
BLDAT_TRN,DATS
M_PRODPER,DATS
FIRST_DT,DATS
RESUB_DATE,DATS
ROLE_ENDDA,DATS
RISK_CLASS_VAL_DATE,DATS
PYETD,DATS
PABEG10,DATS
DZINSREF,DATS
FMBDATK,DATS
DATAB_V04,DATS
TRANSM_DATE,DATS
FOLDLDAT,DATS
EXT_TDATE,DATS
ZKDAT,DATS
LVEDAT,DATS
CURDT,DATS
VON_NEW,DATS
PURCHASE_ORDER_DATE,DATS
EMPRS,DATS
DATDP,DATS
DISCHARGE,DATS
E_TERMIN,DATS
RLSDD,DATS
DATE_SAP_EXT,DATS
CTE_ISSUING_DATE,DATS
REDUC_DATE,DATS
OBJENDDA,DATS
PLANNEDGOODSISSUEDATE,DATS
DATKK,DATS
BL1EN,DATS
STEP_ENDDATE,DATS
ENDDA24,DATS
DT_NON_RES,DATS
CDAT_DATE,DATS
INV_FR,DATS
LASTMAINT,DATS
ADTZU,DATS
OP11BWIDT,DATS
DDPER,DATS
P_AUDAT,DATS
PR_TRAV_N,DATS
FPDAY,DATS
HORIZON_END_DATE,DATS
WFBEG,DATS
PPMDK,DATS
GREIN,DATS
VALTGD,DATS
DEPARTUREDATENEW,DATS
EIC_DUE_FROM,DATS
DATE_FIRST_ADJUSTMENT,DATS
PICK_UP_DA,DATS
BVO10,DATS
WI_CD,DATS
ENDDATEBSID,DATS
TGTDATE,DATS
EMPLOYMENTSTARTDATE,DATS
DATELASTSYNC,DATS
AUFZP,DATS
DATE_EVENT_LIFE,DATS
DATVON,DATS
PR_RESETLGS_DATE,DATS
EBT,DATS
KONBEG3,DATS
PYDTN,DATS
ACTUALVALIDFROM,DATS
SOL_I_D,DATS
RKDAT,DATS
WFDAT,DATS
CIPABG,DATS
T20_ENDDA,DATS
ACCNT_STATE_DATE,DATS
BMADT,DATS
IT_ENTRY_DATE_OLD,DATS
REDST,DATS
NOTPER_DATE,DATS
ZFDT,DATS
BEGDA_66,DATS
VALUE_DATE_HIGH,DATS
DABRZ_H,DATS
P_PMTDT,DATS
TO_DATE_FOUND,DATS
RRCNEND_SP,DATS
NTEARLNOTDATE,DATS
LCHGD,DATS
RESERV_ON,DATS
OOWN_EFF_FROM_DT,DATS
ISSUE_DATE,DATS
AUDATK,DATS
SUCCESSOR_PRODUCT_PLAN_DATE,DATS
DATE_CONT,DATS
UNTBEGINN,DATS
IEAVD_O,DATS
RVALIDFROM,DATS
MODDUEDATE,DATS
BILLENDDAT,DATS
ENDDAD,DATS
AMENDED_ON,DATS
CNTDATE,DATS
DATBIS_FONDS,DATS
DAT_TRG_BEGIN_REAL,DATS
RULE_VALID_FROM,DATS
ACT_EXPIRY_DATE,DATS
NEXT_CHECK_DATE,DATS
PREMIUM_DATE,DATS
MKT_CHG_DT_OIL,DATS
RATE_ADJ_DATE,DATS
MODDATE_A,DATS
VALIDITY_DATE_FROM,DATS
SEGSDATE,DATS
ANG_DAT,DATS
DBEGEH,DATS
DO_EFF_FROM_DT,DATS
PLAN_END_DATE,DATS
FEHLER_DATUM_ALT,DATS
CNCL_DATE,DATS
LAST_ACT_WPBP_ENDDA,DATS
X00G_THAB,DATS
HEUTE,DATS
DDATE_1,DATS
EENDEF,DATS
TAXEXPIRATIONDATE,DATS
FPAVD,DATS
CONTRACT_EFFDT,DATS
FIXED_UNT,DATS
CUSTOMER_SINCE,DATS
BEGAZ,DATS
DATEFROMEXT,DATS
MI_DATE,DATS
AL_BEGDA,DATS
ABS_ENDDA_05,DATS
UPDAT_B1,DATS
LWEDT,DATS
HOLDDT,DATS
DABRECHN,DATS
WSDAT_AB,DATS
SEITDATUM,DATS
OLD_NKMPR,DATS
IDT_ARR_DATE,DATS
MZRBEG,DATS
DEFERRAL,DATS
MH_ILL_AGAIN_DATE,DATS
ENDDATEX,DATS
P_MADAT,DATS
OBJECT_VAL_DATE,DATS
PRIDAT,DATS
ACPDT,DATS
EVAL_BEGDA,DATS
SUDAT,DATS
WDATE,DATS
SBG20,DATS
IDATU,DATS
D3_MNDATEDEL,DATS
BILASTID,DATS
ICBWIDT,DATS
HORIZ,DATS
GSTRS,DATS
GBDAV_ST,DATS
MATURITYDATEOPTION,DATS
NEWBE,DATS
SOLL_BIS,DATS
INV_TO,DATS
CRTDDATE,DATS
GEN_DATE7,DATS
PENS,DATS
ID_VFROM,DATS
MRPELEMENTAVAILORRQMTDATE,DATS
DRNWOPTACT_02,DATS
DATBI_MKEY,DATS
FVDT1_BT,DATS
EVT_DATE,DATS
ERFDATEFAK,DATS
J_3GERDAT,DATS
FKSTBEG,DATS
FIRST_TERM_DATE,DATS
BL2DA,DATS
DGULTAB_02OB1,DATS
ULTIM,DATS
RET_DATE2,DATS
RP_CALCDATE_TO,DATS
T_DATE,DATS
PODDATE,DATS
C_DP_EFF_TO_DT,DATS
DCRDAT_VTBFHA,DATS
SHOW_DOCS_WITH_TO_DATE,DATS
LBVFROM,DATS
AR_DATE_TO,DATS
SVALTO,DATS
ORDER_ENTRY_DATE,DATS
ORIG_DEM_FROM,DATS
JOB_STDATE,DATS
RETRO_FROM_DATE,DATS
RAEDAT,DATS
EN212,DATS
CALCDATETO,DATS
BCDA5,DATS
S_IPDAT,DATS
IMIN_START,DATS
FEAB0,DATS
DFAELL_CONTRACT_RATE,DATS
TC_KEY_DATE,DATS
NEW_POST_DATE,DATS
ACCOUNTCLOSUREDATE,DATS
PSTNG_DATE_GR,DATS
PREND,DATS
INV_RTN_DT,DATS
GENSPO,DATS
BEGO,DATS
FTMDAT,DATS
PT3,DATS
EHW_LOW,DATS
TTX_RTRD,DATS
VALUT_EBS,DATS
ERDAT_AS,DATS
CHWLDAT,DATS
TAXDATE,DATS
BWBDT,DATS
FIRST_CREATED_ON,DATS
DATE_RESULT,DATS
GENERATE_TO,DATS
ZHLDTB,DATS
ENDDA_IV,DATS
APF03,DATS
DCREATEEKA,DATS
TS_HIGH,DATS
FORECAST_EAR_FINISH,DATS
I_TODAT,DATS
DELIV_DATE_HIGH,DATS
SALES_DT_FROM,DATS
INCOME_DATE,DATS
FINB_PSTDAT,DATS
CHDATE2,DATS
DTDIS,DATS
DANGST,DATS
BVALUT,DATS
RELATIONFROM,DATS
TRANSTO,DATS
TXDTE,DATS
BSIK_CPUDT,DATS
LOSDAT,DATS
PHYINVDATE,DATS
TIMEFRAME_END_DATE,DATS
KEY_DATE_S,DATS
H_ENDDA,DATS
CORRVALIDTO,DATS
SKODA,DATS
DAT_BS_ACT,DATS
CHK_DATE,DATS
OORESTO,DATS
PRODUCTIVE_ON,DATS
DATA_FATTURA_PRINCIPALE,DATS
DATE24,DATS
DATE_OF,DATS
BORRNOTDTE,DATS
ICPDATE,DATS
YVDATUM,DATS
WF_DEADLINE_END_DATE,DATS
VIEW_DATE,DATS
COMPPER_DATEFROM,DATS
END21,DATS
DMWBEG,DATS
BEGDR,DATS
DANGAM_HB,DATS
DGULTAB_10OB2,DATS
RC_BEGDA,DATS
BIS,DATS
BIS_KDAT,DATS
APD13,DATS
ERFDATE,DATS
FORECAST_DATE,DATS
D_REFCONDREADDATE,DATS
RCP_CREADAT,DATS
TRANSFERDATE,DATS
SM_506_ENDDA,DATS
BEGD01,DATS
ENDAB,DATS
LRURDATE,DATS
PART_ACQDT,DATS
QSSYSDAT,DATS
APPROVE_DATE,DATS
BASDT,DATS
FECVAL,DATS
INRE5,DATS
EXDAT_CR,DATS
DEL_STDTA,DATS
IF_LOADING_DATE,DATS
N3DV2KDI01,DATS
MIBEG,DATS
PRE_RSGNDT,DATS
TEILWAE,DATS
GBDTX,DATS
CORRDATE,DATS
BFHG,DATS
FAKTDATUM,DATS
SSADD_O,DATS
RELAT_ENDDA,DATS
DT_FIN_OS,DATS
DATE_RATING_P,DATS
WLBNEWEINDT,DATS
TDFDATE1,DATS
LAST_CHGD_DATE,DATS
RESCHED_DATE2,DATS
RNGDAT,DATS
REF_PRD_DT,DATS
SFENDDA,DATS
OBVALTO,DATS
BEGINDATE22,DATS
AUSGD,DATS
TENDERING_OFFER_DATE,DATS
APPDT23,DATS
DISPO_PERIOD_START,DATS
ERH_ABF_EINGANG,DATS
CREDIT_DATA_LAST_CHECK_DATE,DATS
CHANGETIMED,DATS
SPDEC,DATS
HRS_PATRP,DATS
DBZK_KAPAUSBG,DATS
LIC_DATE,DATS
DMDAT,DATS
DVERKAUF,DATS
T5_LIC3_VALFROM,DATS
OCCFROM,DATS
UMDA2,DATS
BLOCK6,DATS
MFGORDERITEMACTUALDELIVERYDATE,DATS
IOSRT,DATS
DE_EX_DATE1,DATS
USEFULLIFEEND,DATS
N08A_DATADATE,DATS
NPDATE,DATS
SEL_BEGDA,DATS
HVALDTD,DATS
D_INTUB,DATS
STRMP_AP,DATS
MIN_RET,DATS
ORGBG,DATS
INVZR,DATS
ALDATE,DATS
DAPPLY1,DATS
FORECAST_START,DATS
DATUV_SCR,DATS
UTD46,DATS
ORDER_FROM,DATS
PR_TIME,DATS
CONVERSION_DATE,DATS
FINISHED_AT_DATE,DATS
DTPOC,DATS
ISMDISPLAY,DATS
RLTBAS,DATS
INWARDDT_HDA,DATS
EDDTF,DATS
APDDN,DATS
PDAT_MIN,DATS
SICKDAY_SEVEN,DATS
LASTRUNDATE5,DATS
DISBURSEMENT_DATE,DATS
BGDAT,DATS
MVBIS,DATS
J_1AMLBSUD,DATS
EX_BEGDA,DATS
DATF,DATS
TC_DATE,DATS
ABDAT_PO,DATS
NODE_DATE_FROM,DATS
DT_PERIOD_END,DATS
DATUMBIS,DATS
RDDAT,DATS
CURRENT_DATE_PLANT,DATS
SENDATKOR,DATS
HANDOVERDATEP,DATS
LINFV,DATS
DATAB_E,DATS
APD01,DATS
DGULTAB_07OB1,DATS
AS4DATE1,DATS
EXAMDATE,DATS
DFWBEZKURS,DATS
LASTRUNDT,DATS
BANK_DATE,DATS
WST_DATUM,DATS
J_1AIDATEP_KG_KG,DATS
SENDDATE,DATS
DUNTBIS,DATS
FKDIV_LK,DATS
POS_ENTRY,DATS
NEXT_SHP_DATE,DATS
BUDATE,DATS
QSNDAT,DATS
VLTN_DATE,DATS
CSTDT,DATS
PEDD30,DATS
JOBDT,DATS
HEADER_DAY06,DATS
DB_SYSDATE,DATS
ANGDT_SD,DATS
NOTIFDATETO,DATS
BEGZR08,DATS
OBJ_DATE,DATS
OVR_PMTFR,DATS
FCH_DOC,DATS
END_DATE_SRV,DATS
XBEGDA,DATS
C_ENDDAT,DATS
